,year,month,day,hour,Pressure,temperature,u-component of wind,v-component of wind,Relative humidity,Total cloud cover,Total precipitation,radiation flux
18,2023,1,20,9.0,1014.926025390625,2.8855529785156477,1.4541606903076172,-0.39971351623535156,82.44670104980469,64.35546875,0.0,93.03117406368256
19,2023,1,20,9.5,1014.5481567382812,3.715394592285179,1.473538875579834,-0.3831310272216797,77.79834651947021,49.21875,0.0,171.0114819407463
20,2023,1,20,10.0,1014.1702880859375,4.54523620605471,1.4929170608520508,-0.3665485382080078,73.14999198913574,34.08203125,0.0,248.99178981781006
21,2023,1,20,10.5,1013.4557189941406,5.61866149902346,1.5377116203308105,-0.13506317138671875,69.71631526947021,17.2607421875,0.0,353.18425130844116
22,2023,1,20,11.0,1012.7411499023438,6.69208679199221,1.5825061798095703,0.09642219543457031,66.28263854980469,0.439453125,0.0,457.37671279907227
23,2023,1,20,11.5,1011.7356262207031,7.613771057128929,1.6171059608459473,0.4878263473510742,64.14062881469727,0.2197265625,0.0,518.9473333358765
24,2023,1,20,12.0,1010.7301025390625,8.535455322265648,1.6517057418823242,0.8792304992675781,61.998619079589844,0.0,0.0,580.5179538726807
25,2023,1,20,12.5,1010.056884765625,9.115586853027366,1.785409927368164,0.978510856628418,59.08922100067139,0.0,0.0,576.493486404419
26,2023,1,20,13.0,1009.3836669921875,9.695718383789085,1.919114112854004,1.0777912139892578,56.17982292175293,0.0,0.0,572.4690189361572
27,2023,1,20,13.5,1009.0330200195312,10.098008728027366,1.819749355316162,1.2163448333740234,53.60503435134888,0.0,0.0,536.0650501251221
28,2023,1,20,14.0,1008.682373046875,10.500299072265648,1.7203845977783203,1.354898452758789,51.030245780944824,0.0,0.0,499.6610813140869
29,2023,1,20,14.5,1008.523193359375,10.661119079589866,1.7898521423339844,1.2023353576660156,49.245736598968506,0.0,0.0,435.24121379852295
30,2023,1,20,15.0,1008.364013671875,10.821939086914085,1.8593196868896484,1.0497722625732422,47.46122741699219,0.0,0.0,370.821346282959
31,2023,1,20,15.5,1008.2366027832031,10.608995056152366,1.7162771224975586,1.11669921875,48.09764575958252,0.0,0.0,286.14568531513214
32,2023,1,20,16.0,1008.1091918945312,10.396051025390648,1.5732345581054688,1.1836261749267578,48.73406410217285,0.0,0.0,201.4700243473053
33,2023,1,20,16.5,1008.1572265625,9.400369262695335,1.2142901420593262,1.3478431701660156,53.48612403869629,0.0,0.0,119.61001217365265
34,2023,1,20,17.0,1008.2052612304688,8.404687500000023,0.8553457260131836,1.5120601654052734,58.23818397521973,0.0,0.0,37.75
35,2023,1,20,17.5,1008.4718627929688,7.683328247070335,0.9829516410827637,1.4792003631591797,61.296939849853516,0.6103515625,0.0,18.875
36,2023,1,20,18.0,1008.7384643554688,6.961968994140648,1.1105575561523438,1.446340560913086,64.3556957244873,1.220703125,0.0,0.0
37,2023,1,20,18.5,1009.1270751953125,6.891267395019554,1.6844663619995117,1.3385086059570312,62.89869976043701,3.3203125,0.0,0.0
38,2023,1,20,19.0,1009.5156860351562,6.82056579589846,2.2583751678466797,1.2306766510009766,61.44170379638672,5.419921875,0.0,0.0
39,2023,1,20,19.5,1010.0058288574219,7.112184143066429,2.709792137145996,0.5964622497558594,58.873924255371094,3.466796875,0.0,0.0
40,2023,1,20,20.0,1010.4959716796875,7.403802490234398,3.1612091064453125,-0.03775215148925781,56.30614471435547,1.513671875,0.0,0.0
41,2023,1,20,20.5,1010.9262084960938,6.9864974975586165,2.985140800476074,-0.19356918334960938,57.2623348236084,1.07421875,0.0,0.0
42,2023,1,20,21.0,1011.3564453125,6.569192504882835,2.809072494506836,-0.34938621520996094,58.21852493286133,0.634765625,0.0,0.0
43,2023,1,20,21.5,1011.7499694824219,6.049104309082054,2.5529985427856445,-0.4576272964477539,60.066131591796875,0.9765625,0.0,0.0
44,2023,1,20,22.0,1012.1434936523438,5.529016113281273,2.296924591064453,-0.5658683776855469,61.91373825073242,1.318359375,0.0,0.0
45,2023,1,20,22.5,1012.545166015625,5.306336975097679,2.5393905639648438,-0.5590810775756836,60.73494911193848,2.8564453125,0.0,0.0
46,2023,1,20,23.0,1012.9468383789062,5.083657836914085,2.7818565368652344,-0.5522937774658203,59.55615997314453,4.39453125,0.0,0.0
47,2023,1,20,23.5,1013.2963562011719,4.88611755371096,2.988100051879883,-0.4801902770996094,58.44316005706787,2.197265625,0.0,0.0
0,2023,1,21,0.0,1013.6986083984375,4.954080200195335,4.26924991607666,-0.7442798614501953,45.050031661987305,0.0,0.0,0.0
1,2023,1,21,0.5,1014.0489196777344,4.59766540527346,4.179900646209717,-0.6158294677734375,45.757490158081055,0.0,0.0,0.0
2,2023,1,21,1.0,1014.3992309570312,4.241250610351585,4.090551376342773,-0.4873790740966797,46.464948654174805,0.0,0.0,0.0
3,2023,1,21,1.5,1014.9721374511719,3.9683624267578352,4.01162052154541,-0.7674827575683594,47.88831615447998,0.0,0.0,0.0
4,2023,1,21,2.0,1015.5450439453125,3.6954742431640852,3.932689666748047,-1.047586441040039,49.311683654785156,0.0,0.0,0.0
5,2023,1,21,2.5,1015.9407043457031,3.4166122436523665,3.897040843963623,-1.0023508071899414,50.19446659088135,0.0,0.0,0.0
6,2023,1,21,3.0,1016.3363647460938,3.1377502441406477,3.861392021179199,-0.9571151733398438,51.07724952697754,0.0,0.0,0.0
7,2023,1,21,3.5,1016.7406616210938,2.856416320800804,3.7429771423339844,-1.0119638442993164,50.93396282196045,0.0,0.0,0.0
8,2023,1,21,4.0,1017.1449584960938,2.5750823974609602,3.6245622634887695,-1.066812515258789,50.79067611694336,0.0,0.0,0.0
9,2023,1,21,4.5,1017.5668334960938,2.2197509765625227,3.3246207237243652,-0.9624452590942383,50.682982444763184,0.0,0.0,0.0
10,2023,1,21,5.0,1017.9887084960938,1.8644195556640852,3.024679183959961,-0.8580780029296875,50.57528877258301,0.0,0.0,0.0
11,2023,1,21,5.5,1018.5361328125,1.4576049804687727,2.4711813926696777,-0.849696159362793,51.29161548614502,0.0,0.0,0.0
12,2023,1,21,6.0,1019.0835571289062,1.0507904052734602,1.9176836013793945,-0.8413143157958984,52.00794219970703,0.0,0.0,0.0
13,2023,1,21,6.5,1019.6141357421875,0.6727691650390852,1.614893913269043,-0.7389736175537109,54.15364074707031,0.0,0.0,0.328125
14,2023,1,21,7.0,1020.1447143554688,0.29474792480471024,1.3121042251586914,-0.6366329193115234,56.299339294433594,0.0,0.0,0.65625
15,2023,1,21,7.5,1020.5342102050781,0.6988616943359602,1.5358567237854004,-1.0738849639892578,54.011457443237305,0.0,0.0,43.203125
16,2023,1,21,8.0,1020.9237060546875,1.1029754638672102,1.7596092224121094,-1.5111370086669922,51.723575592041016,0.0,0.0,85.75
17,2023,1,21,8.5,1021.2562561035156,1.769837951660179,1.8369126319885254,-1.7237367630004883,49.73331165313721,0.0,0.0,175.8100476861
18,2023,1,21,9.0,1021.5888061523438,2.4367004394531477,1.9142160415649414,-1.9363365173339844,47.7430477142334,0.0,0.0,265.8700953722
19,2023,1,21,9.5,1021.7211608886719,3.0151763916015852,1.820568561553955,-1.9289970397949219,45.942437171936035,0.0,0.0,346.30148416757584
20,2023,1,21,10.0,1021.853515625,3.5936523437500227,1.7269210815429688,-1.9216575622558594,44.14182662963867,0.0,0.0,426.73287296295166
21,2023,1,21,10.5,1021.7525024414062,4.058992004394554,1.6710505485534668,-1.816370964050293,42.82266426086426,0.0,0.0,483.2602047920227
22,2023,1,21,11.0,1021.6514892578125,4.524331665039085,1.6151800155639648,-1.7110843658447266,41.503501892089844,0.0,0.0,539.7875366210938
23,2023,1,21,11.5,1021.2554626464844,4.9400802612304915,1.6605172157287598,-1.607595443725586,40.68723773956299,0.5615234375,0.0,566.5024404525757
24,2023,1,21,12.0,1020.8594360351562,5.355828857421898,1.7058544158935547,-1.5041065216064453,39.87097358703613,1.123046875,0.0,593.2173442840576
25,2023,1,21,12.5,1020.6457824707031,5.671601867675804,1.7056407928466797,-1.4911556243896484,39.4495735168457,8.3251953125,0.0,585.3845052719116
26,2023,1,21,13.0,1020.43212890625,5.98737487792971,1.7054271697998047,-1.4782047271728516,39.02817344665527,15.52734375,0.0,577.5516662597656
27,2023,1,21,13.5,1020.4262390136719,6.209985351562523,1.664900779724121,-1.444209098815918,38.666343688964844,12.6708984375,0.0,536.6146297454834
28,2023,1,21,14.0,1020.4203491210938,6.432595825195335,1.6243743896484375,-1.4102134704589844,38.304513931274414,9.814453125,0.0,495.6775932312012
29,2023,1,21,14.5,1020.5558166503906,6.5051437377929915,1.4330167770385742,-1.3813629150390625,37.85330390930176,5.322265625,0.0,433.82031059265137
