year,month,day,hour,temp,rain,weather,PVout[kW],price[yen/kW30m]
2021,6,4,0,20.7,0,4,0,8.3
2021,6,4,0.5,20.7,0,4,0,8.28
2021,6,4,1,20.9,0,4,0,6.08
2021,6,4,1.5,20.9,0,4,0,6.08
2021,6,4,2,21.2,0,4,0,5.96
2021,6,4,2.5,21.2,0,4,0,5.96
2021,6,4,3,21.4,0,4,0,6.03
2021,6,4,3.5,21.4,0,4,0,6.03
2021,6,4,4,21.4,0,4,0,6.06
2021,6,4,4.5,21.4,0,4,0,6.06
2021,6,4,5,21.2,0,4,-0.015,6.12
2021,6,4,5.5,21.2,0,4,-0.008,6.12
2021,6,4,6,21.1,0,4,-0.009,6.39
2021,6,4,6.5,21.1,0,4,0.028,6.88
2021,6,4,7,21.3,0,4,-0.008,6.21
2021,6,4,7.5,21.3,0,4,0.046,6.21
2021,6,4,8,22,0,10,0.038,8.28
2021,6,4,8.5,22,0,10,0.034,8.31
2021,6,4,9,22.2,0,4,0.161,10.53
2021,6,4,9.5,22.2,0,4,0.332,10.53
2021,6,4,10,22.7,0,4,0.304,11.38
2021,6,4,10.5,22.7,0,4,0.287,11.38
2021,6,4,11,23,0,4,0.163,11.4
2021,6,4,11.5,23,0,4,0.165,11.4
2021,6,4,12,22.6,0,4,0.296,10.14
2021,6,4,12.5,22.6,0,4,0.121,10
2021,6,4,13,22.7,1,10,0.26,11.68
2021,6,4,13.5,22.7,1,10,0.125,11.68
2021,6,4,14,22.8,0.5,4,0.114,10.78
2021,6,4,14.5,22.8,0.5,4,0.185,10.78
2021,6,4,15,22.9,0,4,0.039,10.68
2021,6,4,15.5,22.9,0,4,0.035,10.76
2021,6,4,16,23.4,0,4,0.019,11.68
2021,6,4,16.5,23.4,0,4,0.008,10.98
2021,6,4,17,23.5,0.5,10,0.025,10.68
2021,6,4,17.5,23.5,0.5,10,0,10.53
2021,6,4,18,24.6,0.5,10,0.003,10.01
2021,6,4,18.5,24.6,0.5,10,-0.009,9.82
2021,6,4,19,25.4,1,10,-0.035,9.64
2021,6,4,19.5,25.4,1,10,0,9.54
2021,6,4,20,24.5,1,10,0,8.56
2021,6,4,20.5,24.5,1,10,0,8.45
2021,6,4,21,21.1,10.5,10,0,8.29
2021,6,4,21.5,21.1,10.5,10,0,8.29
2021,6,4,22,21.3,0,4,0,8.28
2021,6,4,22.5,21.3,0,4,0,8.28
2021,6,4,23,20.7,0,4,0,6.86
2021,6,4,23.5,20.7,0,4,0,6.51
2021,6,5,0,20.5,0,4,0,6.23
2021,6,5,0.5,20.5,0,4,0,6.23
2021,6,5,1,20.2,0,4,0,6.09
2021,6,5,1.5,20.2,0,4,0,6.09
2021,6,5,2,20.1,0,4,0,6.62
2021,6,5,2.5,20.1,0,4,0,6.24
2021,6,5,3,19.8,0,4,0,6.15
2021,6,5,3.5,19.8,0,4,0,6.15
2021,6,5,4,19.8,0,4,0,6.15
2021,6,5,4.5,19.8,0,4,0,6.15
2021,6,5,5,19.8,0,4,-0.015,5.97
2021,6,5,5.5,19.8,0,4,0.057,5.75
2021,6,5,6,20,0,4,0.074,5.76
2021,6,5,6.5,20,0,4,0.056,5.67
2021,6,5,7,20.2,0,4,0.127,5.58
2021,6,5,7.5,20.2,0,4,0.187,5.44
2021,6,5,8,20.7,0,4,0.417,5.42
2021,6,5,8.5,20.7,0,4,0.567,5.23
2021,6,5,9,21.3,0,4,0.668,5.14
2021,6,5,9.5,21.3,0,4,0.703,5.16
2021,6,5,10,22.1,0,4,0.255,5.1
2021,6,5,10.5,22.1,0,4,0.268,5.22
2021,6,5,11,23.5,0,4,0.441,5.21
2021,6,5,11.5,23.5,0,4,0.504,5.15
2021,6,5,12,25.1,0,2,0.489,5.1
2021,6,5,12.5,25.1,0,2,0.951,5.1
2021,6,5,13,24.4,0,4,1.631,5.23
2021,6,5,13.5,24.4,0,4,0.842,5.49
2021,6,5,14,25.1,0,2,0.649,5.49
2021,6,5,14.5,25.1,0,2,0.518,5.67
2021,6,5,15,24.2,0,4,0.547,5.85
2021,6,5,15.5,24.2,0,4,0.399,6.04
2021,6,5,16,23.3,0,4,0.277,6.26
2021,6,5,16.5,23.3,0,4,0.35,6.55
2021,6,5,17,22.8,0,4,0.268,6.97
2021,6,5,17.5,22.8,0,4,0.092,7.66
2021,6,5,18,22.5,0,4,0.039,7.66
2021,6,5,18.5,22.5,0,4,-0.012,8.04
2021,6,5,19,22,0,4,-0.028,8.04
2021,6,5,19.5,22,0,4,-0.03,7.66
2021,6,5,20,21.7,0,4,0,6.72
2021,6,5,20.5,21.7,0,4,0,6.4
2021,6,5,21,21.5,0,4,0,7.25
2021,6,5,21.5,21.5,0,4,0,6.62
2021,6,5,22,21.6,0,4,0,8.3
2021,6,5,22.5,21.6,0,4,0,8.13
2021,6,5,23,21.6,0,4,0,6.34
2021,6,5,23.5,21.6,0,4,0,6.17
2021,6,6,0,21.9,0,4,0,6.14
2021,6,6,0.5,21.9,0,4,0,6.04
2021,6,6,1,21.6,0,4,0,6.04
2021,6,6,1.5,21.6,0,4,0,6.04
2021,6,6,2,21.5,0,4,0,6.06
2021,6,6,2.5,21.5,0,4,0,6.06
2021,6,6,3,21.5,0,4,0,6.06
2021,6,6,3.5,21.5,0,4,0,6.06
2021,6,6,4,21.3,0,4,0,6.07
2021,6,6,4.5,21.3,0,4,-0.015,6.07
2021,6,6,5,21.8,0,4,-0.015,5.93
2021,6,6,5.5,21.8,0,4,0.035,5.93
2021,6,6,6,21.9,0,4,0.022,5.81
2021,6,6,6.5,21.9,0,4,0.05,5.69
2021,6,6,7,22,0,4,0.136,5.48
2021,6,6,7.5,22,0,4,0.129,5.68
2021,6,6,8,22.3,0,4,0.196,5.69
2021,6,6,8.5,22.3,0,4,0.184,5.69
2021,6,6,9,22,0,10,0.333,5.77
2021,6,6,9.5,22,0,10,0.352,5.55
2021,6,6,10,22.6,0,10,0.646,5.87
2021,6,6,10.5,22.6,0,10,0.352,5.65
2021,6,6,11,21.4,0.5,10,0.476,5.67
2021,6,6,11.5,21.4,0.5,10,0.453,5.87
2021,6,6,12,21.8,0,4,0.322,5.89
2021,6,6,12.5,21.8,0,4,0.526,5.87
2021,6,6,13,21.6,0.5,10,0.358,5.81
2021,6,6,13.5,21.6,0.5,10,0.455,5.87
2021,6,6,14,20.9,0.5,10,0.634,5.89
2021,6,6,14.5,20.9,0.5,10,0.525,5.89
2021,6,6,15,20.8,0.5,10,1.109,5.85
2021,6,6,15.5,20.8,0.5,10,0.411,5.95
2021,6,6,16,21.2,0,4,0.549,6.09
2021,6,6,16.5,21.2,0,4,0.922,6.28
2021,6,6,17,22.1,0,4,0.295,6.63
2021,6,6,17.5,22.1,0,4,0.15,7.23
2021,6,6,18,21.8,0,4,0.077,7.94
2021,6,6,18.5,21.8,0,4,0.03,8.25
2021,6,6,19,21.6,0,4,-0.014,8.33
2021,6,6,19.5,21.6,0,4,-0.024,8.28
2021,6,6,20,21.6,0,4,0,8.08
2021,6,6,20.5,21.6,0,4,0,7.66
2021,6,6,21,21.2,0,4,0,7.32
2021,6,6,21.5,21.2,0,4,0,6.97
2021,6,6,22,21,0,4,0,6.7
2021,6,6,22.5,21,0,4,0,6.46
2021,6,6,23,20.9,0,4,0,6.97
2021,6,6,23.5,20.9,0,4,0,6.62
2021,6,7,0,20.6,0,4,0,6.09
2021,6,7,0.5,20.6,0,4,0,5.98
2021,6,7,1,20.7,0,4,0,5.93
2021,6,7,1.5,20.7,0,4,0,5.93
2021,6,7,2,20.9,0,4,0,5.98
2021,6,7,2.5,20.9,0,4,0,5.98
2021,6,7,3,20.9,0,4,0,6.01
2021,6,7,3.5,20.9,0,4,0,6.12
2021,6,7,4,20.9,0,4,0,6.19
2021,6,7,4.5,20.9,0,4,0,6.19
2021,6,7,5,21,0,4,-0.015,6.1
2021,6,7,5.5,21,0,4,0.051,6
2021,6,7,6,21.5,0,4,0.099,5.96
2021,6,7,6.5,21.5,0,4,0.139,5.86
2021,6,7,7,21.7,0,4,0.463,6.28
2021,6,7,7.5,21.7,0,4,0.242,6.63
2021,6,7,8,22.4,0,4,0.258,6.3
2021,6,7,8.5,22.4,0,4,0.398,8.29
2021,6,7,9,23.6,0,4,0.325,6.73
2021,6,7,9.5,23.6,0,4,0.19,6.73
2021,6,7,10,23.5,0,4,0.427,7.64
2021,6,7,10.5,23.5,0,4,0.295,7.25
2021,6,7,11,23.7,0,4,0.388,6.57
2021,6,7,11.5,23.7,0,4,0.473,6.45
2021,6,7,12,23.8,0,4,0.818,6.04
2021,6,7,12.5,23.8,0,4,0.92,5.95
2021,6,7,13,25.7,0,4,0.913,6.25
2021,6,7,13.5,25.7,0,4,1.579,6.45
2021,6,7,14,25.6,0,4,0.688,7.34
2021,6,7,14.5,25.6,0,4,1.416,7.34
2021,6,7,15,26.6,0,4,1.211,8.28
2021,6,7,15.5,26.6,0,4,0.574,8.34
2021,6,7,16,26.4,0,4,1.061,8.75
2021,6,7,16.5,26.4,0,4,0.674,8.75
2021,6,7,17,26.5,0,4,0.392,8.9
2021,6,7,17.5,26.5,0,4,0.171,8.9
2021,6,7,18,25.6,0,4,0.082,8.97
2021,6,7,18.5,25.6,0,4,0.031,8.97
2021,6,7,19,25,0,4,-0.018,9.15
2021,6,7,19.5,25,0,4,-0.027,8.99
2021,6,7,20,24.2,0,4,0,8.54
2021,6,7,20.5,24.2,0,4,0,8.28
2021,6,7,21,23.5,0,4,0,7.16
2021,6,7,21.5,23.5,0,4,0,7.16
2021,6,7,22,22.7,0,4,0,6.62
2021,6,7,22.5,22.7,0,4,0,6.45
2021,6,7,23,21.9,0,4,0,8.28
2021,6,7,23.5,21.9,0,4,0,7.66
2021,6,8,0,21.9,0,4,0,8.29
2021,6,8,0.5,21.9,0,4,0,8.01
2021,6,8,1,21.5,0,4,0,6.62
2021,6,8,1.5,21.5,0,4,0,6.24
2021,6,8,2,20.4,0,2,0,6.26
2021,6,8,2.5,20.4,0,2,0,6.26
2021,6,8,3,19.9,0,4,0,6.36
2021,6,8,3.5,19.9,0,4,0,6.36
2021,6,8,4,19.8,0,2,0,6.74
2021,6,8,4.5,19.8,0,2,-0.015,6.74
2021,6,8,5,19.4,0,2,0.018,6.12
2021,6,8,5.5,19.4,0,2,0.067,6.12
2021,6,8,6,20.4,0,2,0.262,5.88
2021,6,8,6.5,20.4,0,2,0.425,5.72
2021,6,8,7,22.8,0,2,0.613,5.5
2021,6,8,7.5,22.8,0,2,0.768,5.48
2021,6,8,8,23.8,0,2,0.921,5.49
2021,6,8,8.5,23.8,0,2,1.059,5.64
2021,6,8,9,25.9,0,2,1.083,5.76
2021,6,8,9.5,25.9,0,2,1.163,5.87
2021,6,8,10,27.6,0,2,1.354,5.87
2021,6,8,10.5,27.6,0,2,1.393,5.88
2021,6,8,11,27.8,0,2,1.326,8.22
2021,6,8,11.5,27.8,0,2,1.392,7.97
2021,6,8,12,28,0,2,1.432,5.63
2021,6,8,12.5,28,0,2,1.323,5.63
2021,6,8,13,29.1,0,2,1.274,8.2
2021,6,8,13.5,29.1,0,2,1.436,8.54
2021,6,8,14,27.7,0,2,1.277,7.33
2021,6,8,14.5,27.7,0,2,0.347,7.34
2021,6,8,15,27.2,0,4,0.066,8.18
2021,6,8,15.5,27.2,0,4,0.103,8.28
2021,6,8,16,26.6,0,4,0.287,8.32
2021,6,8,16.5,26.6,0,4,0.136,8.43
2021,6,8,17,25.9,0,2,0.149,8.29
2021,6,8,17.5,25.9,0,2,0.014,8.33
2021,6,8,18,26.2,0,4,-0.007,8.44
2021,6,8,18.5,26.2,0,4,-0.023,8.54
2021,6,8,19,26.5,0,4,-0.033,8.44
2021,6,8,19.5,26.5,0,4,-0.033,8.32
2021,6,8,20,23.9,0,4,0,8.28
2021,6,8,20.5,23.9,0,4,0,8.19
2021,6,8,21,23.1,0,4,0,7.99
2021,6,8,21.5,23.1,0,4,0,6.94
2021,6,8,22,22.7,0,4,0,6.81
2021,6,8,22.5,22.7,0,4,0,6.47
2021,6,8,23,22.2,0,4,0,8.3
2021,6,8,23.5,22.2,0,4,0,8.01
2021,6,9,0,21.9,0,4,0,8.51
2021,6,9,0.5,21.9,0,4,0,8.48
2021,6,9,1,21.3,0,2,0,6.32
2021,6,9,1.5,21.3,0,2,0,6.32
2021,6,9,2,21,0,2,0,6.38
2021,6,9,2.5,21,0,2,0,6.38
2021,6,9,3,20.9,0,2,0,6.81
2021,6,9,3.5,20.9,0,2,0,6.81
2021,6,9,4,20.7,0,2,0,6.81
2021,6,9,4.5,20.7,0,2,-0.015,6.81
2021,6,9,5,20.5,0,2,0.019,6.33
2021,6,9,5.5,20.5,0,2,0.067,6.33
2021,6,9,6,21.8,0,2,0.28,5.99
2021,6,9,6.5,21.8,0,2,0.459,5.89
2021,6,9,7,23,0,2,0.634,5.86
2021,6,9,7.5,23,0,2,0.823,5.8
2021,6,9,8,24.9,0,2,1.019,6.58
2021,6,9,8.5,24.9,0,2,1.143,7.79
2021,6,9,9,26.5,0,2,1.249,5.99
2021,6,9,9.5,26.5,0,2,1.342,5.89
2021,6,9,10,27.5,0,2,1.45,5.85
2021,6,9,10.5,27.5,0,2,1.51,5.84
2021,6,9,11,28.6,0,2,1.548,5.93
2021,6,9,11.5,28.6,0,2,1.568,5.88
2021,6,9,12,29,0,2,1.584,5.56
2021,6,9,12.5,29,0,2,1.548,5.56
2021,6,9,13,29.5,0,2,1.481,5.88
2021,6,9,13.5,29.5,0,2,1.471,6.02
2021,6,9,14,28.8,0,2,1.383,6.14
2021,6,9,14.5,28.8,0,2,1.283,6.23
2021,6,9,15,28.6,0,2,1.147,6.63
2021,6,9,15.5,28.6,0,2,1.021,8.27
2021,6,9,16,27.7,0,2,0.867,8.35
2021,6,9,16.5,27.7,0,2,0.674,8.51
2021,6,9,17,27.7,0,2,0.481,8.5
2021,6,9,17.5,27.7,0,2,0.218,8.6
2021,6,9,18,26.2,0,2,0.058,8.49
2021,6,9,18.5,26.2,0,2,0.016,8.58
2021,6,9,19,24.8,0,2,-0.018,8.52
2021,6,9,19.5,24.8,0,2,-0.032,8.52
2021,6,9,20,23.8,0,2,0,8.28
2021,6,9,20.5,23.8,0,2,0,7.96
2021,6,9,21,22.9,0,2,0,6.81
2021,6,9,21.5,22.9,0,2,0,6.9
2021,6,9,22,22.4,0,2,0,6.85
2021,6,9,22.5,22.4,0,2,0,6.51
2021,6,9,23,21.6,0,2,0,6.81
2021,6,9,23.5,21.6,0,2,0,6.44
2021,6,10,0,21.2,0,2,0,8.51
2021,6,10,0.5,21.2,0,2,0,8.51
2021,6,10,1,20.7,0,2,0,6.12
2021,6,10,1.5,20.7,0,2,0,6.12
2021,6,10,2,20.4,0,2,0,6.15
2021,6,10,2.5,20.4,0,2,0,6.27
2021,6,10,3,19.8,0,2,0,6.53
2021,6,10,3.5,19.8,0,2,0,6.86
2021,6,10,4,19.5,0,2,0,6.47
2021,6,10,4.5,19.5,0,2,-0.015,6.47
2021,6,10,5,19.5,0,2,0.019,6.17
2021,6,10,5.5,19.5,0,2,0.037,6.09
2021,6,10,6,19.9,0,2,0.073,6.02
2021,6,10,6.5,19.9,0,2,0.105,6.02
2021,6,10,7,20.3,0,2,0.175,5.93
2021,6,10,7.5,20.3,0,2,0.324,5.93
2021,6,10,8,22.4,0,2,0.474,6.36
2021,6,10,8.5,22.4,0,2,1.233,8.28
2021,6,10,9,23.9,0,2,1.114,6
2021,6,10,9.5,23.9,0,2,1.349,6.08
2021,6,10,10,26.3,0,2,1.442,6.1
2021,6,10,10.5,26.3,0,2,1.49,6.1
2021,6,10,11,26.3,0,2,1.544,6.11
2021,6,10,11.5,26.3,0,2,1.553,6.11
2021,6,10,12,27.3,0,2,1.525,5.94
2021,6,10,12.5,27.3,0,2,1.541,5.94
2021,6,10,13,27.1,0,2,1.486,6.12
2021,6,10,13.5,27.1,0,2,1.413,6.45
2021,6,10,14,27.8,0,2,1.386,6.59
2021,6,10,14.5,27.8,0,2,1.286,7.97
2021,6,10,15,26.8,0,2,1.14,8.28
2021,6,10,15.5,26.8,0,2,1.017,8.29
2021,6,10,16,27.2,0,2,0.853,8.51
2021,6,10,16.5,27.2,0,2,0.664,8.61
2021,6,10,17,26.7,0,2,0.472,8.8
2021,6,10,17.5,26.7,0,2,0.223,8.8
2021,6,10,18,25.5,0,2,0.065,9.15
2021,6,10,18.5,25.5,0,2,0.022,9.24
2021,6,10,19,24.1,0,2,-0.028,8.9
2021,6,10,19.5,24.1,0,2,-0.027,8.49
2021,6,10,20,23.1,0,2,0,8.31
2021,6,10,20.5,23.1,0,2,0,8.28
2021,6,10,21,22.5,0,2,0,6.81
2021,6,10,21.5,22.5,0,2,0,7.98
2021,6,10,22,22.1,0,2,0,6.87
2021,6,10,22.5,22.1,0,2,0,6.52
2021,6,10,23,22.2,0,2,0,8.57
2021,6,10,23.5,22.2,0,2,0,8.33
2021,6,11,0,21.5,0,2,0,7.77
2021,6,11,0.5,21.5,0,2,0,7.32
2021,6,11,1,21.6,0,2,0,6.14
2021,6,11,1.5,21.6,0,2,0,6.14
2021,6,11,2,21.1,0,2,0,6.14
2021,6,11,2.5,21.1,0,2,0,6.14
2021,6,11,3,21,0,2,0,6.23
2021,6,11,3.5,21,0,2,0,6.23
2021,6,11,4,20.6,0,2,0,6.47
2021,6,11,4.5,20.6,0,2,-0.015,6.46
2021,6,11,5,20.4,0,2,0.024,6.14
2021,6,11,5.5,20.4,0,2,0.076,6.14
2021,6,11,6,21.5,0,2,0.202,5.89
2021,6,11,6.5,21.5,0,2,0.306,5.89
2021,6,11,7,22.7,0,2,0.741,5.71
2021,6,11,7.5,22.7,0,2,0.344,5.71
2021,6,11,8,23.5,0,2,1.081,5.81
2021,6,11,8.5,23.5,0,2,1.255,5.87
2021,6,11,9,25.6,0,2,0.322,5.94
2021,6,11,9.5,25.6,0,2,0.394,5.94
2021,6,11,10,25.3,0,2,1.515,5.95
2021,6,11,10.5,25.3,0,2,0.991,5.95
2021,6,11,11,26.5,0,2,0.985,5.69
2021,6,11,11.5,26.5,0,2,0.593,5.69
2021,6,11,12,27.9,0,2,1.155,5.58
2021,6,11,12.5,27.9,0,2,0.945,5.58
2021,6,11,13,27.2,0,2,0.63,5.98
2021,6,11,13.5,27.2,0,2,0.841,6.18
2021,6,11,14,26.7,0,2,1.337,8.35
2021,6,11,14.5,26.7,0,2,0.926,8.35
2021,6,11,15,26.2,0,2,1.313,7.97
2021,6,11,15.5,26.2,0,2,0.899,8.29
2021,6,11,16,25.4,0,2,0.712,8.52
2021,6,11,16.5,25.4,0,2,0.363,9.08
2021,6,11,17,24.8,0,4,0.445,8.9
2021,6,11,17.5,24.8,0,4,0.134,8.9
2021,6,11,18,23.9,0,4,0.105,8.68
2021,6,11,18.5,23.9,0,4,0.03,8.68
2021,6,11,19,23,0,4,-0.02,8.83
2021,6,11,19.5,23,0,4,-0.031,8.31
2021,6,11,20,22.3,0,4,0,8.3
2021,6,11,20.5,22.3,0,4,0,8.28
2021,6,11,21,22.1,0,4,0,8.6
2021,6,11,21.5,22.1,0,4,0,8.32
2021,6,11,22,21.7,0,4,0,8.32
2021,6,11,22.5,21.7,0,4,0,8.32
2021,6,11,23,21.4,0,4,0,8.28
2021,6,11,23.5,21.4,0,4,0,7.66
2021,6,12,0,21.3,0,4,0,7.66
2021,6,12,0.5,21.3,0,4,0,7.22
2021,6,12,1,21.2,0,4,0,6.36
2021,6,12,1.5,21.2,0,4,0,6.23
2021,6,12,2,20.7,0,4,0,6.32
2021,6,12,2.5,20.7,0,4,0,6.32
2021,6,12,3,20.5,0,4,0,6.79
2021,6,12,3.5,20.5,0,4,0,6.79
2021,6,12,4,20.6,0,4,0,7.66
2021,6,12,4.5,20.6,0,4,0,7.66
2021,6,12,5,20.5,0,4,-0.015,6.35
2021,6,12,5.5,20.5,0,4,0.084,6.35
2021,6,12,6,20.7,0,4,0.292,6.07
2021,6,12,6.5,20.7,0,4,0.423,6.07
2021,6,12,7,22.5,0,4,0.406,6.03
2021,6,12,7.5,22.5,0,4,0.462,6.05
2021,6,12,8,23.7,0,4,0.285,6.12
2021,6,12,8.5,23.7,0,4,1.039,6.4
2021,6,12,9,23.9,0,4,0.82,7.99
2021,6,12,9.5,23.9,0,4,0.934,7.99
2021,6,12,10,25.2,0,4,0.721,6.38
2021,6,12,10.5,25.2,0,4,0.959,6.38
2021,6,12,11,25.5,0,4,1.04,6.25
2021,6,12,11.5,25.5,0,4,1.02,6.25
2021,6,12,12,25.2,0,4,0.865,6.24
2021,6,12,12.5,25.2,0,4,0.959,6.08
2021,6,12,13,26.4,0,2,1.643,6.46
2021,6,12,13.5,26.4,0,2,1.67,6.62
2021,6,12,14,26.6,0,2,1.335,6.79
2021,6,12,14.5,26.6,0,2,1.134,6.97
2021,6,12,15,26.8,0,2,0.91,7.22
2021,6,12,15.5,26.8,0,2,0.857,7.66
2021,6,12,16,26.9,0,2,0.69,6.62
2021,6,12,16.5,26.9,0,2,0.293,6.62
2021,6,12,17,26.8,0,2,0.634,7.94
2021,6,12,17.5,26.8,0,2,0.154,7.98
2021,6,12,18,25.1,0,2,0.031,8.26
2021,6,12,18.5,25.1,0,2,0.001,8.26
2021,6,12,19,24,0,4,-0.016,8.2
2021,6,12,19.5,24,0,4,-0.031,7.99
2021,6,12,20,23.5,0,4,0,8.29
2021,6,12,20.5,23.5,0,4,0,8.08
2021,6,12,21,23,0,4,0,8.32
2021,6,12,21.5,23,0,4,0,8.32
2021,6,12,22,22.7,0,4,0,6.5
2021,6,12,22.5,22.7,0,4,0,6.5
2021,6,12,23,22.2,0,4,0,6.26
2021,6,12,23.5,22.2,0,4,0,6.14
2021,6,13,0,22.2,0,4,0,6.06
2021,6,13,0.5,22.2,0,4,0,5.97
2021,6,13,1,21.9,0,4,0,5.88
2021,6,13,1.5,21.9,0,4,0,5.88
2021,6,13,2,22.2,0,4,0,5.88
2021,6,13,2.5,22.2,0,4,0,5.88
2021,6,13,3,22.4,0,4,0,5.93
2021,6,13,3.5,22.4,0,4,0,5.93
2021,6,13,4,22.3,0,4,0,5.99
2021,6,13,4.5,22.3,0,4,0,5.99
2021,6,13,5,22.7,0,4,0.021,5.99
2021,6,13,5.5,22.7,0,4,0.091,5.88
2021,6,13,6,23.2,0,4,0.16,5.9
2021,6,13,6.5,23.2,0,4,0.338,5.87
2021,6,13,7,24.5,0,4,0.501,5.53
2021,6,13,7.5,24.5,0,4,0.715,5.77
2021,6,13,8,25,0,4,0.549,5.77
2021,6,13,8.5,25,0,4,0.719,5.77
2021,6,13,9,25.4,0,2,1.065,5.76
2021,6,13,9.5,25.4,0,2,1.469,5.76
2021,6,13,10,25.9,0,2,1.599,5.86
2021,6,13,10.5,25.9,0,2,1.466,5.86
2021,6,13,11,26.6,0,4,1.409,5.88
2021,6,13,11.5,26.6,0,4,1.265,5.93
2021,6,13,12,26.5,0,2,0.663,5.97
2021,6,13,12.5,26.5,0,2,0.75,5.98
2021,6,13,13,26.7,0,4,0.562,5.93
2021,6,13,13.5,26.7,0,4,0.859,5.93
2021,6,13,14,26.6,0,4,0.707,6.1
2021,6,13,14.5,26.6,0,4,0.774,6.1
2021,6,13,15,26.3,0,4,0.825,7.13
2021,6,13,15.5,26.3,0,4,0.46,7.25
2021,6,13,16,27.1,0,4,0.351,6.05
2021,6,13,16.5,27.1,0,4,0.406,6.23
2021,6,13,17,25.7,0,4,0.192,6.51
2021,6,13,17.5,25.7,0,4,0.11,7.25
2021,6,13,18,25.1,0,4,0.083,7.66
2021,6,13,18.5,25.1,0,4,0.068,8.29
2021,6,13,19,25.3,0,4,-0.012,8.28
2021,6,13,19.5,25.3,0,4,-0.032,8.27
2021,6,13,20,24.6,0,4,0,6.97
2021,6,13,20.5,24.6,0,4,0,6.47
2021,6,13,21,24.1,0,4,0,6.15
2021,6,13,21.5,24.1,0,4,0,6.15
2021,6,13,22,24,0,4,0,7.22
2021,6,13,22.5,24,0,4,0,6.86
2021,6,13,23,23.7,0,4,0,8.29
2021,6,13,23.5,23.7,0,4,0,8.28
2021,6,14,0,23.5,0,4,0,5.87
2021,6,14,0.5,23.5,0,4,0,5.79
2021,6,14,1,23.3,0,4,0,5.75
2021,6,14,1.5,23.3,0,4,0,5.75
2021,6,14,2,22.4,0,10,0,5.76
2021,6,14,2.5,22.4,0,10,0,5.76
2021,6,14,3,22.4,0,10,0,5.77
2021,6,14,3.5,22.4,0,10,0,5.75
2021,6,14,4,22.1,0,10,0,5.85
2021,6,14,4.5,22.1,0,10,0,5.85
2021,6,14,5,21.9,0,4,-0.015,5.93
2021,6,14,5.5,21.9,0,4,0.006,5.81
2021,6,14,6,22.1,0,4,0.008,8
2021,6,14,6.5,22.1,0,4,0.085,7.22
2021,6,14,7,22.3,0,10,0.192,6.17
2021,6,14,7.5,22.3,0,10,0.341,6.17
2021,6,14,8,22.8,0,4,0.334,6.17
2021,6,14,8.5,22.8,0,4,0.364,6.46
2021,6,14,9,22.2,0,10,0.455,8.25
2021,6,14,9.5,22.2,0,10,0.585,8.01
2021,6,14,10,21.9,0,10,0.498,8.01
2021,6,14,10.5,21.9,0,10,0.432,7.66
2021,6,14,11,21.6,1,10,0.297,8.01
2021,6,14,11.5,21.6,1,10,0.59,7.97
2021,6,14,12,21.5,2,10,0.443,7.25
2021,6,14,12.5,21.5,2,10,0.405,7.25
2021,6,14,13,21.9,0,4,0.429,8.28
2021,6,14,13.5,21.9,0,4,0.272,8.36
2021,6,14,14,22.8,0,4,0.195,8.48
2021,6,14,14.5,22.8,0,4,0.244,8.48
2021,6,14,15,22.5,0,10,0.344,8.6
2021,6,14,15.5,22.5,0,10,0.393,8.6
2021,6,14,16,23.1,0,10,0.18,8.64
2021,6,14,16.5,23.1,0,10,0.278,8.64
2021,6,14,17,23.4,0,4,0.11,8.64
2021,6,14,17.5,23.4,0,4,0.02,8.64
2021,6,14,18,22.6,0.5,10,0.008,8.64
2021,6,14,18.5,22.6,0.5,10,-0.016,8.64
2021,6,14,19,22.5,0,4,-0.019,8.62
2021,6,14,19.5,22.5,0,4,-0.031,8.52
2021,6,14,20,22.2,0,4,0,8.29
2021,6,14,20.5,22.2,0,4,0,8.28
2021,6,14,21,22.1,0,4,0,6.68
2021,6,14,21.5,22.1,0,4,0,6.68
2021,6,14,22,21.5,0,10,0,6.33
2021,6,14,22.5,21.5,0,10,0,6.33
2021,6,14,23,21.2,0,4,0,7.32
2021,6,14,23.5,21.2,0,4,0,6.73
2021,6,15,0,20.8,0,4,0,8.51
2021,6,15,0.5,20.8,0,4,0,8.48
2021,6,15,1,20.5,0,2,0,5.97
2021,6,15,1.5,20.5,0,2,0,5.87
2021,6,15,2,20.2,0,2,0,5.89
2021,6,15,2.5,20.2,0,2,0,5.89
2021,6,15,3,20.3,0,2,0,6.02
2021,6,15,3.5,20.3,0,2,0,6.06
2021,6,15,4,19.9,0,2,0,8.29
2021,6,15,4.5,19.9,0,2,-0.015,8.29
2021,6,15,5,20,0,2,0.032,6.04
2021,6,15,5.5,20,0,2,0.096,5.95
2021,6,15,6,21.2,0,2,0.263,5.86
2021,6,15,6.5,21.2,0,2,0.419,5.86
2021,6,15,7,22.7,0,2,0.163,6.13
2021,6,15,7.5,22.7,0,2,0.508,6.13
2021,6,15,8,23.5,0,2,1.095,6.23
2021,6,15,8.5,23.5,0,2,0.442,6.23
2021,6,15,9,24.8,0,4,0.954,5.91
2021,6,15,9.5,24.8,0,4,1.458,5.87
2021,6,15,10,24.3,0,4,0.406,5.86
2021,6,15,10.5,24.3,0,4,1.604,5.87
2021,6,15,11,24.5,0,4,1.58,5.87
2021,6,15,11.5,24.5,0,4,1.59,5.95
2021,6,15,12,25.7,0,4,0.346,5.87
